incident_id,crime_type,latitude,longitude,date,time,severity,ward,weather,risk_score
325,road_accident,12.999627,77.669876,24-07-2025,21:31,high,BTM,cloudy,91
326,cybercrime,12.944319,77.551207,04-04-2025,10:28,low,Malleshwaram,rainy,28
327,pickpocketing,12.898602,77.757022,31-10-2025,06:29,moderate,Malleshwaram,clear,72
328,road_accident,12.905379,77.73496,24-07-2025,14:22,high,MG Road,clear,54
329,pickpocketing,12.819039,77.414487,24-09-2025,08:43,moderate,Malleshwaram,rainy,72
330,assault,12.886813,77.64011,29-10-2025,19:40,high,Yelahanka,humid,55
331,assault,13.048392,77.570811,26-08-2025,10:41,high,Whitefield,clear,62
332,road_accident,12.831874,77.416392,12-11-2025,23:18,high,Indiranagar,humid,46
333,public_damage,12.822115,77.482364,10-04-2025,03:14,moderate,Electronic City,rainy,89
334,assault,12.914362,77.593176,13-11-2025,04:33,high,Jayanagar,cloudy,30
335,vandalism,13.023204,77.64321,29-07-2025,01:06,low,Electronic City,cloudy,60
336,burglary,12.851358,77.675284,26-05-2025,12:42,critical,MG Road,humid,75
337,street_fight,13.010301,77.490799,12-08-2025,11:13,high,MG Road,rainy,40
338,road_accident,13.042264,77.670759,06-06-2025,01:26,high,Electronic City,clear,48
339,chain_snatching,12.858066,77.647215,11-05-2025,04:33,high,Indiranagar,clear,88
340,street_fight,13.090367,77.422067,14-10-2025,17:35,high,Hebbal,rainy,62
341,vandalism,13.000452,77.697921,19-08-2025,23:58,low,Jayanagar,cloudy,95
342,chain_snatching,13.094626,77.663637,04-08-2025,03:04,high,Electronic City,rainy,53
343,burglary,12.830675,77.640302,19-06-2025,22:01,critical,Malleshwaram,rainy,94
344,cybercrime,13.015565,77.402605,11-04-2025,16:03,low,Hebbal,rainy,87
345,public_damage,12.887687,77.534703,03-09-2025,06:29,moderate,Electronic City,cloudy,67
346,assault,13.057133,77.746968,05-07-2025,13:13,high,Yelahanka,clear,81
347,street_fight,13.048847,77.482487,14-08-2025,00:37,high,Malleshwaram,cloudy,19
348,vehicle_theft,12.859596,77.740851,29-06-2025,05:12,high,BTM,clear,70
349,chain_snatching,12.806835,77.400849,01-04-2025,20:51,high,Jayanagar,clear,61
350,vandalism,12.892511,77.745887,03-05-2025,00:50,low,Malleshwaram,cloudy,50
351,pickpocketing,12.952118,77.477551,25-10-2025,18:08,moderate,Whitefield,humid,23
352,burglary,13.017483,77.544765,01-09-2025,08:44,critical,Indiranagar,clear,95
353,vandalism,12.805692,77.486286,21-04-2025,19:12,low,Koramangala,clear,73
354,pickpocketing,12.886058,77.764118,12-07-2025,14:02,moderate,MG Road,clear,35
355,vehicle_theft,12.850536,77.402672,02-11-2025,06:38,high,Indiranagar,cloudy,31
356,road_accident,12.962317,77.635023,08-08-2025,07:05,high,Whitefield,rainy,69
357,pickpocketing,13.036347,77.727219,13-05-2025,07:57,moderate,MG Road,clear,29
358,assault,12.840541,77.656552,18-08-2025,04:33,high,Jayanagar,rainy,63
359,chain_snatching,12.940743,77.591635,23-09-2025,04:03,high,Malleshwaram,rainy,45
360,harassment,12.945108,77.785476,09-09-2025,02:44,moderate,Indiranagar,clear,59
361,cybercrime,13.085402,77.641296,09-08-2025,00:05,low,Electronic City,humid,82
362,burglary,12.94677,77.576936,28-04-2025,10:17,critical,BTM,clear,35
363,vehicle_theft,12.92297,77.58571,22-07-2025,13:26,high,Yelahanka,humid,20
364,burglary,12.852192,77.780151,10-08-2025,19:40,critical,Hebbal,clear,16
365,pickpocketing,12.813301,77.546018,29-05-2025,08:11,moderate,Electronic City,cloudy,82
366,harassment,13.088451,77.544083,09-06-2025,02:29,moderate,BTM,humid,21
367,chain_snatching,12.965553,77.75332,30-03-2025,00:09,high,MG Road,cloudy,43
368,assault,12.938412,77.570888,09-09-2025,03:29,high,Malleshwaram,humid,52
369,public_damage,12.994262,77.578551,25-06-2025,04:50,moderate,Electronic City,humid,83
370,vehicle_theft,13.087946,77.768702,13-04-2025,13:52,high,Hebbal,cloudy,54
371,street_fight,12.804341,77.685727,17-11-2025,21:38,high,BTM,humid,25
372,public_damage,12.842545,77.535409,09-09-2025,18:43,moderate,Jayanagar,cloudy,70
373,vehicle_theft,12.824313,77.508203,05-11-2025,20:04,high,MG Road,rainy,83
374,road_accident,12.875622,77.523804,21-08-2025,08:05,high,BTM,rainy,88
375,road_accident,12.949429,77.724164,08-07-2025,11:00,high,Malleshwaram,rainy,42
376,public_damage,12.834166,77.480824,10-07-2025,10:26,moderate,Malleshwaram,clear,34
377,pickpocketing,12.83243,77.615296,27-03-2025,13:50,moderate,Hebbal,cloudy,32
378,burglary,12.975087,77.741021,14-09-2025,07:05,critical,BTM,rainy,78
379,burglary,13.097867,77.712683,27-04-2025,18:37,critical,BTM,rainy,31
380,assault,12.930153,77.71711,18-04-2025,22:53,high,Koramangala,cloudy,93
381,harassment,13.031184,77.403773,28-05-2025,10:27,moderate,Jayanagar,clear,55
382,road_accident,13.051758,77.607803,16-08-2025,08:27,high,MG Road,cloudy,86
383,public_damage,12.949862,77.771056,28-05-2025,10:15,moderate,BTM,humid,37
384,public_damage,13.060276,77.740984,27-10-2025,21:26,moderate,Koramangala,clear,29
385,chain_snatching,12.981869,77.663995,22-08-2025,10:44,high,Hebbal,cloudy,39
386,cybercrime,12.899552,77.539354,11-07-2025,08:58,low,Hebbal,humid,61
387,pickpocketing,12.832947,77.725882,10-07-2025,01:26,moderate,BTM,humid,51
388,assault,13.045612,77.701974,03-05-2025,21:43,high,Yelahanka,clear,49
389,assault,12.90287,77.742459,06-10-2025,16:54,high,Electronic City,rainy,26
390,cybercrime,12.880364,77.75422,12-04-2025,03:27,low,Whitefield,cloudy,24
391,public_damage,12.95588,77.737326,19-08-2025,16:56,moderate,Electronic City,clear,90
392,road_accident,13.009562,77.677072,04-04-2025,10:01,high,BTM,cloudy,14
393,vehicle_theft,12.809947,77.785407,08-10-2025,18:30,high,Indiranagar,cloudy,63
394,burglary,12.959677,77.620669,10-10-2025,17:15,critical,Indiranagar,rainy,10
395,pickpocketing,12.80453,77.671547,25-08-2025,22:47,moderate,Electronic City,clear,45
396,burglary,12.850266,77.735846,13-06-2025,13:48,critical,Yelahanka,clear,34
397,vehicle_theft,13.092368,77.591464,28-07-2025,23:33,high,Indiranagar,cloudy,18
398,street_fight,13.097893,77.601512,06-10-2025,05:36,high,Malleshwaram,rainy,43
399,harassment,13.035725,77.790737,23-06-2025,08:39,moderate,Indiranagar,humid,89
400,public_damage,12.880372,77.782779,13-04-2025,13:58,moderate,Electronic City,cloudy,87
401,burglary,13.055521,77.647073,04-07-2025,19:21,critical,Whitefield,cloudy,85
402,vandalism,12.970367,77.71291,01-09-2025,02:46,low,Electronic City,cloudy,18
403,harassment,12.953504,77.609486,16-04-2025,05:58,moderate,MG Road,clear,83
404,vehicle_theft,13.008062,77.532273,06-05-2025,13:18,high,Yelahanka,humid,80
405,vehicle_theft,12.80397,77.775072,20-05-2025,05:11,high,Electronic City,humid,85
406,vehicle_theft,13.058759,77.655268,31-03-2025,18:18,high,Electronic City,clear,77
407,assault,12.976949,77.52016,25-10-2025,19:08,high,Yelahanka,rainy,20
408,pickpocketing,12.929875,77.412098,25-06-2025,17:16,moderate,Hebbal,cloudy,62
409,street_fight,13.027479,77.77414,26-05-2025,13:50,high,BTM,cloudy,38
410,public_damage,13.040157,77.666624,16-11-2025,19:23,moderate,BTM,cloudy,68
411,public_damage,12.919121,77.48388,11-05-2025,07:53,moderate,Jayanagar,clear,68
412,vandalism,12.998075,77.762629,23-09-2025,23:42,low,BTM,clear,72
413,cybercrime,13.073628,77.716112,22-06-2025,00:09,low,Yelahanka,rainy,49
414,road_accident,12.90082,77.440739,07-08-2025,06:24,high,Hebbal,rainy,34
415,chain_snatching,13.072374,77.457262,05-09-2025,03:43,high,Hebbal,cloudy,73
416,vandalism,13.021167,77.40552,18-07-2025,06:32,low,Koramangala,humid,29
417,vandalism,12.859546,77.578134,15-06-2025,11:00,low,Hebbal,humid,34
418,harassment,12.821935,77.673664,20-10-2025,07:22,moderate,Jayanagar,humid,36
419,cybercrime,12.945644,77.531695,23-06-2025,13:29,low,BTM,clear,44
420,cybercrime,12.96489,77.430611,24-09-2025,23:53,low,Koramangala,rainy,84
421,chain_snatching,12.806942,77.44098,01-05-2025,18:26,high,Electronic City,clear,68
422,road_accident,13.049688,77.526424,06-09-2025,14:14,high,Indiranagar,clear,61
423,road_accident,13.075858,77.618366,05-08-2025,18:29,high,Whitefield,clear,81
424,assault,12.860807,77.552561,17-09-2025,12:20,high,Malleshwaram,humid,58
425,pickpocketing,13.072996,77.531194,29-04-2025,16:35,moderate,Indiranagar,cloudy,75
426,assault,12.982663,77.655317,14-11-2025,11:31,high,Koramangala,cloudy,87
427,pickpocketing,12.938116,77.461306,02-08-2025,00:26,moderate,Jayanagar,clear,70
428,chain_snatching,13.036304,77.668724,15-09-2025,07:57,high,Electronic City,rainy,86
429,harassment,12.870743,77.459179,17-10-2025,15:38,moderate,BTM,humid,61
430,public_damage,12.832767,77.413037,16-10-2025,06:28,moderate,MG Road,rainy,67
431,assault,13.021009,77.458243,22-04-2025,12:01,high,Electronic City,cloudy,62
432,assault,12.898938,77.569927,09-11-2025,14:53,high,Whitefield,clear,34
433,pickpocketing,13.069313,77.703525,13-11-2025,13:25,moderate,BTM,cloudy,34
434,vehicle_theft,12.857396,77.738601,01-11-2025,07:26,high,Hebbal,clear,10
435,public_damage,12.959802,77.513072,27-08-2025,08:48,moderate,Malleshwaram,cloudy,64
436,chain_snatching,12.93495,77.534246,27-06-2025,15:23,high,Jayanagar,humid,10
437,vehicle_theft,13.03542,77.669339,17-05-2025,01:13,high,Indiranagar,clear,59
438,road_accident,12.988634,77.560255,29-10-2025,11:54,high,Whitefield,cloudy,68
439,harassment,12.906778,77.405031,20-10-2025,10:53,moderate,Hebbal,rainy,62
440,vehicle_theft,12.859449,77.438745,26-09-2025,06:23,high,Electronic City,humid,50
441,assault,12.850623,77.646418,29-04-2025,02:39,high,Malleshwaram,humid,32
442,public_damage,13.066454,77.515623,16-11-2025,20:34,moderate,Yelahanka,rainy,37
443,harassment,13.019647,77.635857,20-06-2025,01:55,moderate,Yelahanka,clear,23
444,street_fight,12.871225,77.685681,11-06-2025,18:32,high,Jayanagar,rainy,35
445,vandalism,12.956502,77.419392,29-08-2025,03:18,low,Electronic City,clear,91
446,harassment,12.915246,77.419785,16-10-2025,20:48,moderate,Jayanagar,cloudy,78
447,cybercrime,12.804304,77.657043,20-10-2025,01:07,low,Yelahanka,clear,54
448,chain_snatching,12.917753,77.508623,12-06-2025,11:30,high,Hebbal,cloudy,49
449,vandalism,13.020635,77.735313,08-07-2025,13:00,low,Whitefield,clear,19
450,public_damage,13.089793,77.597905,07-10-2025,16:22,moderate,Electronic City,clear,20
451,chain_snatching,12.896748,77.58209,13-11-2025,02:52,high,Koramangala,rainy,70
452,cybercrime,13.098784,77.575444,02-10-2025,17:55,low,Jayanagar,humid,40
453,street_fight,12.840264,77.630956,20-04-2025,17:23,high,Yelahanka,rainy,50
454,public_damage,12.987624,77.645498,14-05-2025,04:27,moderate,MG Road,humid,12
455,cybercrime,13.018795,77.733792,01-04-2025,11:31,low,Jayanagar,cloudy,15
456,cybercrime,12.998521,77.622683,13-11-2025,09:34,low,Indiranagar,cloudy,80
457,street_fight,12.856265,77.620588,27-03-2025,03:01,high,MG Road,rainy,62
458,assault,13.000332,77.452405,16-05-2025,01:02,high,Koramangala,rainy,64
459,chain_snatching,12.98984,77.631578,31-07-2025,15:21,high,Koramangala,rainy,92
460,vehicle_theft,12.896498,77.734058,13-04-2025,14:31,high,Malleshwaram,humid,92
461,assault,12.862276,77.442243,19-05-2025,17:59,high,BTM,humid,11
462,road_accident,12.822159,77.42234,05-04-2025,10:19,high,Jayanagar,cloudy,86
463,vandalism,12.923035,77.708711,02-06-2025,22:04,low,BTM,humid,52
464,assault,13.002689,77.777847,09-05-2025,16:50,high,Indiranagar,cloudy,58
465,cybercrime,12.926726,77.406924,01-06-2025,11:29,low,Indiranagar,cloudy,80
466,road_accident,12.959224,77.660232,05-08-2025,07:45,high,Malleshwaram,cloudy,90
467,cybercrime,12.987708,77.647291,30-06-2025,00:32,low,Whitefield,clear,86
468,pickpocketing,12.8995,77.486995,29-07-2025,20:14,moderate,Electronic City,clear,79
469,burglary,12.852147,77.433371,23-05-2025,02:43,critical,Yelahanka,humid,58
470,vehicle_theft,12.976726,77.777277,11-10-2025,14:15,high,Whitefield,clear,14
471,vandalism,12.861048,77.772489,30-08-2025,16:30,low,MG Road,humid,82
472,pickpocketing,13.080694,77.580553,19-07-2025,22:39,moderate,BTM,humid,36
473,vandalism,12.996444,77.575846,14-05-2025,12:11,low,Hebbal,rainy,37
474,cybercrime,12.932889,77.627967,31-07-2025,03:20,low,MG Road,clear,23
475,burglary,12.962212,77.526418,09-10-2025,14:07,critical,Electronic City,humid,60
476,road_accident,12.831497,77.450928,08-10-2025,20:14,high,MG Road,cloudy,83
477,harassment,12.83651,77.666953,02-08-2025,13:30,moderate,Malleshwaram,rainy,68
478,harassment,13.005375,77.703541,24-05-2025,05:50,moderate,Malleshwaram,rainy,66
479,burglary,12.922647,77.546015,23-10-2025,23:50,critical,Koramangala,rainy,88
480,burglary,12.958581,77.518207,01-05-2025,23:35,critical,Jayanagar,rainy,16
481,public_damage,12.860107,77.514618,04-05-2025,16:06,moderate,Jayanagar,clear,48
482,pickpocketing,12.83925,77.490633,24-06-2025,02:46,moderate,Whitefield,humid,23
483,road_accident,13.087903,77.401487,12-11-2025,14:00,high,Indiranagar,humid,75
484,road_accident,13.077845,77.675263,10-08-2025,16:43,high,Whitefield,cloudy,59
485,burglary,13.068137,77.784221,08-11-2025,12:34,critical,Whitefield,humid,42
486,street_fight,12.967059,77.762318,16-08-2025,04:25,high,Koramangala,humid,92
487,street_fight,13.063913,77.792987,02-05-2025,16:45,high,MG Road,rainy,83
488,vehicle_theft,13.079093,77.465231,08-09-2025,16:38,high,Whitefield,rainy,10
489,pickpocketing,12.943736,77.572346,10-09-2025,12:25,moderate,Electronic City,clear,43
490,public_damage,12.822883,77.455657,09-04-2025,02:26,moderate,Indiranagar,humid,36
491,burglary,12.840992,77.751879,12-06-2025,17:46,critical,Indiranagar,cloudy,78
492,assault,12.895187,77.511872,07-06-2025,15:08,high,Koramangala,clear,24
493,cybercrime,12.940232,77.794697,18-10-2025,02:00,low,Indiranagar,humid,28
494,vehicle_theft,13.024126,77.571317,29-08-2025,23:04,high,BTM,rainy,65
495,public_damage,12.97545,77.537154,30-10-2025,12:16,moderate,MG Road,clear,23
496,vehicle_theft,13.024598,77.671341,03-09-2025,05:49,high,Electronic City,cloudy,39
497,pickpocketing,12.860751,77.452595,23-06-2025,07:21,moderate,Yelahanka,clear,77
498,public_damage,12.821483,77.583954,20-04-2025,23:52,moderate,Electronic City,rainy,16
499,burglary,12.947936,77.460057,26-08-2025,11:13,critical,Malleshwaram,humid,78
500,public_damage,13.019538,77.654815,26-03-2025,18:48,moderate,MG Road,rainy,88
501,pickpocketing,12.859817,77.799895,01-04-2025,20:50,moderate,BTM,rainy,11
502,public_damage,12.908813,77.687262,06-09-2025,01:32,moderate,MG Road,clear,43
503,street_fight,12.942105,77.741007,07-07-2025,08:47,high,Hebbal,clear,71
504,burglary,13.063517,77.455053,05-05-2025,02:52,critical,MG Road,cloudy,55
505,pickpocketing,12.891067,77.539589,30-03-2025,18:38,moderate,Electronic City,rainy,69
506,road_accident,12.874581,77.558641,30-08-2025,00:31,high,Malleshwaram,cloudy,76
507,assault,13.050627,77.586183,15-11-2025,18:34,high,Malleshwaram,humid,92
508,public_damage,12.808485,77.507378,05-04-2025,12:02,moderate,MG Road,rainy,73
509,assault,12.800752,77.524913,17-05-2025,02:27,high,Jayanagar,cloudy,24
510,chain_snatching,13.029931,77.407279,17-07-2025,11:16,high,Koramangala,cloudy,82
511,vandalism,13.012822,77.758654,27-03-2025,18:03,low,Whitefield,cloudy,60
512,public_damage,13.05416,77.548523,16-06-2025,08:53,moderate,Electronic City,humid,90
513,cybercrime,12.925535,77.764933,15-04-2025,21:00,low,Electronic City,clear,57
514,vehicle_theft,12.941452,77.503081,01-04-2025,15:32,high,Hebbal,cloudy,61
515,street_fight,13.055973,77.616028,10-06-2025,18:42,high,Jayanagar,cloudy,91
516,chain_snatching,13.078449,77.459786,21-08-2025,15:14,high,Malleshwaram,clear,29
517,vandalism,12.871974,77.538699,14-07-2025,22:33,low,Malleshwaram,clear,50
518,vandalism,13.005876,77.739829,13-07-2025,03:05,low,Malleshwaram,clear,49
519,chain_snatching,13.026447,77.454588,14-06-2025,11:07,high,MG Road,clear,27
520,pickpocketing,12.826592,77.735088,10-10-2025,10:47,moderate,MG Road,cloudy,77
521,chain_snatching,12.915766,77.764839,13-10-2025,21:28,high,Malleshwaram,cloudy,27
522,burglary,12.855821,77.770621,26-05-2025,20:03,critical,Yelahanka,humid,62
523,burglary,12.805339,77.729091,22-04-2025,19:29,critical,Indiranagar,rainy,17
524,vandalism,12.868392,77.447242,11-07-2025,09:29,low,Koramangala,cloudy,42
525,vehicle_theft,12.872858,77.584271,28-08-2025,15:30,high,BTM,cloudy,32
526,pickpocketing,12.816042,77.745106,29-08-2025,22:19,moderate,BTM,rainy,79
527,chain_snatching,12.801178,77.545112,14-04-2025,11:23,high,Koramangala,clear,51
528,cybercrime,13.008052,77.616056,07-04-2025,11:22,low,Indiranagar,rainy,25
529,vehicle_theft,13.042425,77.759627,25-10-2025,23:45,high,Malleshwaram,humid,25
530,cybercrime,13.063619,77.761163,09-10-2025,08:04,low,Yelahanka,cloudy,93
531,cybercrime,12.92166,77.439566,24-04-2025,02:36,low,Whitefield,cloudy,52
532,vandalism,12.924531,77.406575,13-07-2025,22:08,low,Whitefield,cloudy,68
533,street_fight,12.902476,77.621084,08-11-2025,04:24,high,Koramangala,cloudy,18
534,street_fight,12.913688,77.682709,06-05-2025,07:15,high,Hebbal,humid,79
535,chain_snatching,12.879296,77.585869,12-06-2025,19:01,high,Malleshwaram,humid,12
536,street_fight,12.888681,77.669629,02-11-2025,08:59,high,Electronic City,humid,67
537,chain_snatching,13.099237,77.411047,20-08-2025,02:30,high,Hebbal,humid,36
538,vehicle_theft,12.992967,77.797472,18-09-2025,09:00,high,Malleshwaram,cloudy,76
539,cybercrime,12.903413,77.475546,09-05-2025,06:38,low,Koramangala,clear,21
540,chain_snatching,12.849449,77.401995,10-07-2025,22:38,high,Malleshwaram,clear,21
541,public_damage,12.815086,77.681894,23-10-2025,04:19,moderate,Malleshwaram,cloudy,34
542,burglary,12.987013,77.695863,22-05-2025,23:14,critical,Malleshwaram,clear,83
543,cybercrime,13.018116,77.546035,16-08-2025,18:43,low,Malleshwaram,humid,71
544,cybercrime,13.041534,77.442325,11-04-2025,21:56,low,Jayanagar,humid,86
545,public_damage,12.851701,77.546534,30-06-2025,12:09,moderate,Jayanagar,humid,41
546,street_fight,12.821578,77.58578,17-10-2025,07:06,high,Indiranagar,rainy,13
547,chain_snatching,12.845945,77.425011,09-04-2025,10:30,high,Electronic City,cloudy,95
548,assault,12.997004,77.63707,04-05-2025,14:15,high,Hebbal,cloudy,81
549,cybercrime,12.875656,77.448484,29-09-2025,02:28,low,Yelahanka,cloudy,24
550,road_accident,12.884295,77.541291,19-04-2025,07:38,high,Yelahanka,rainy,72
551,assault,13.033631,77.695411,12-08-2025,05:08,high,Indiranagar,clear,91
552,cybercrime,12.904632,77.444079,01-08-2025,21:40,low,Whitefield,cloudy,43
553,road_accident,12.913371,77.557178,19-04-2025,18:18,high,MG Road,rainy,30
554,public_damage,12.806221,77.483237,29-09-2025,03:09,moderate,Electronic City,cloudy,80
555,public_damage,12.946702,77.598076,25-07-2025,07:05,moderate,Electronic City,cloudy,19
556,vehicle_theft,12.841672,77.552494,17-07-2025,23:32,high,Indiranagar,humid,90
557,cybercrime,13.073687,77.67414,03-06-2025,16:21,low,Koramangala,rainy,48
558,public_damage,12.898675,77.594823,05-11-2025,10:01,moderate,Jayanagar,cloudy,46
559,chain_snatching,12.922098,77.457464,26-09-2025,09:41,high,Yelahanka,rainy,77
560,cybercrime,12.996314,77.523645,16-11-2025,14:53,low,MG Road,humid,59
561,vandalism,12.837969,77.740413,15-06-2025,04:50,low,Jayanagar,cloudy,14
562,public_damage,13.081215,77.60421,08-11-2025,04:40,moderate,BTM,cloudy,75
563,vandalism,12.916024,77.677606,20-11-2025,07:40,low,Electronic City,clear,59
564,pickpocketing,13.024154,77.770412,28-07-2025,02:03,moderate,Jayanagar,cloudy,94
565,vandalism,12.974521,77.67923,05-06-2025,18:14,low,Jayanagar,humid,69
566,harassment,13.066863,77.528258,20-06-2025,08:23,moderate,Hebbal,cloudy,40
567,vehicle_theft,13.085352,77.443443,07-09-2025,13:44,high,Malleshwaram,rainy,89
568,road_accident,13.002088,77.609167,12-09-2025,23:07,high,Electronic City,rainy,77
569,cybercrime,13.015355,77.751363,25-06-2025,08:24,low,Koramangala,cloudy,37
570,burglary,13.02675,77.568769,27-10-2025,13:36,critical,Whitefield,rainy,56
